id,isbn,title,edition,author,image,price,url,courses/0/id,courses/0/code,courses/0/requirement,courses/0/meeting_sections/0/code,courses/0/meeting_sections/0/instructors/0,courses/1/id,courses/1/code,courses/1/requirement,courses/1/meeting_sections/0/code,courses/1/meeting_sections/0/instructors/0,courses/0/meeting_sections/1/code,courses/0/meeting_sections/1/instructors/0,courses/0/meeting_sections/2/code,courses/0/meeting_sections/3/code,courses/0/meeting_sections/3/instructors/0,courses/1/meeting_sections/1/code,courses/1/meeting_sections/1/instructors/0,courses/0/meeting_sections/2/instructors/0,courses/2/id,courses/2/code,courses/2/requirement,courses/2/meeting_sections/0/code,courses/2/meeting_sections/0/instructors/0,courses/3/id,courses/3/code,courses/3/requirement,courses/3/meeting_sections/0/code,courses/3/meeting_sections/0/instructors/0,courses/1/meeting_sections/2/code,courses/1/meeting_sections/2/instructors/0,courses/0/meeting_sections/4/code,courses/0/meeting_sections/4/instructors/0,courses/0/meeting_sections/5/code,courses/0/meeting_sections/5/instructors/0,courses/0/meeting_sections/6/code,courses/0/meeting_sections/6/instructors/0,courses/0/meeting_sections/7/code,courses/0/meeting_sections/7/instructors/0,courses/0/meeting_sections/8/code,courses/0/meeting_sections/8/instructors/0,courses/0/meeting_sections/9/code,courses/0/meeting_sections/9/instructors/0,courses/0/meeting_sections/10/code,courses/0/meeting_sections/10/instructors/0,courses/1/meeting_sections/3/code,courses/1/meeting_sections/3/instructors/0,courses/1/meeting_sections/4/code,courses/1/meeting_sections/4/instructors/0,courses/1/meeting_sections/5/code,courses/1/meeting_sections/5/instructors/0,courses/1/meeting_sections/6/code,courses/1/meeting_sections/6/instructors/0,courses/1/meeting_sections/7/code,courses/1/meeting_sections/7/instructors/0,courses/2/meeting_sections/1/code,courses/2/meeting_sections/1/instructors/0,courses/3/meeting_sections/1/code,courses/3/meeting_sections/1/instructors/0,courses/3/meeting_sections/2/code,courses/3/meeting_sections/2/instructors/0,courses/3/meeting_sections/3/code,courses/3/meeting_sections/3/instructors/0,courses/3/meeting_sections/4/code,courses/3/meeting_sections/4/instructors/0,courses/2/meeting_sections/2/code,courses/2/meeting_sections/2/instructors/0,courses/2/meeting_sections/3/code,courses/2/meeting_sections/3/instructors/0,courses/2/meeting_sections/4/code,courses/2/meeting_sections/4/instructors/0,courses/2/meeting_sections/5/code,courses/2/meeting_sections/5/instructors/0,courses/2/meeting_sections/6/code,courses/2/meeting_sections/6/instructors/0,courses/2/meeting_sections/7/code,courses/2/meeting_sections/7/instructors/0,courses/2/meeting_sections/8/code,courses/2/meeting_sections/8/instructors/0,courses/2/meeting_sections/9/code,courses/2/meeting_sections/10/code,courses/2/meeting_sections/10/instructors/0,courses/4/id,courses/4/code,courses/4/requirement,courses/4/meeting_sections/0/code,courses/4/meeting_sections/0/instructors/0,courses/5/id,courses/5/code,courses/5/requirement,courses/5/meeting_sections/0/code,courses/5/meeting_sections/0/instructors/0,courses/5/meeting_sections/1/code,courses/5/meeting_sections/1/instructors/0,courses/5/meeting_sections/2/code,courses/5/meeting_sections/2/instructors/0,courses/5/meeting_sections/3/code,courses/5/meeting_sections/3/instructors/0,courses/5/meeting_sections/4/code,courses/5/meeting_sections/4/instructors/0,courses/6/id,courses/6/code,courses/6/requirement,courses/6/meeting_sections/0/code,courses/6/meeting_sections/0/instructors/0,courses/7/id,courses/7/code,courses/7/requirement,courses/7/meeting_sections/0/code,courses/7/meeting_sections/0/instructors/0,courses/7/meeting_sections/1/code,courses/7/meeting_sections/1/instructors/0,courses/7/meeting_sections/2/code,courses/7/meeting_sections/2/instructors/0,courses/8/id,courses/8/code,courses/8/requirement,courses/8/meeting_sections/0/code,courses/8/meeting_sections/0/instructors/0,courses/9/id,courses/9/code,courses/9/requirement,courses/9/meeting_sections/0/code,courses/9/meeting_sections/0/instructors/0,courses/10/id,courses/10/code,courses/10/requirement,courses/10/meeting_sections/0/code,courses/10/meeting_sections/0/instructors/0,courses/10/meeting_sections/1/code,courses/10/meeting_sections/1/instructors/0,courses/10/meeting_sections/2/code,courses/10/meeting_sections/2/instructors/0,courses/11/id,courses/11/code,courses/11/requirement,courses/11/meeting_sections/0/code,courses/11/meeting_sections/0/instructors/0,courses/12/id,courses/12/code,courses/12/requirement,courses/12/meeting_sections/0/code,courses/12/meeting_sections/0/instructors/0,courses/0/meeting_sections/11/code,courses/0/meeting_sections/11/instructors/0,courses/0/meeting_sections/12/code,courses/0/meeting_sections/12/instructors/0,courses/0/meeting_sections/13/code,courses/0/meeting_sections/14/code,courses/0/meeting_sections/14/instructors/0,courses/0/meeting_sections/15/code,courses/0/meeting_sections/15/instructors/0,courses/0/meeting_sections/16/code,courses/0/meeting_sections/16/instructors/0
13698690,9780321286055,Ssm Calculus For Life Sciences,1,Bittinger Ssm Alone,http://uoftbookstore.com/cover_image.asp?Key=9780321286055&Size=L&p=1,54.7,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13698690,MATA29H3F20189,MATA29H3F,alternate,L01,J Xiamei,,,,,,L02,J Xiamei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13698799,9781894037501,Dancing On Our Turtle's Back,1,"Simpson, Leanne",http://uoftbookstore.com/cover_image.asp?Key=9781894037501&Size=L&p=1,19.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13698799,INS322H1F20189,INS322H1F,required,L0101,S Cheryl,LHA1184HF20189,LHA1184HF,required,L0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13699062,9781555976903,Citizen,1,Rankine,http://uoftbookstore.com/cover_image.asp?Key=9781555976903&Size=L&p=1,19.55,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13699062,DRA5000YY20189,DRA5000YY,required,L0101,S T. Nikki,ENGB04H3F20189,ENGB04H3F,required,L01,R Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13701512,9781595586438,New Jim Crow,1,Alexander,http://uoftbookstore.com/cover_image.asp?Key=9781595586438&Size=L&p=1,26.5,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13701512,HIS389H1F20189,HIS389H1F,required,L0501,M Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13703523,9781605352763,Mind's Machine 2E,2,Watson,http://uoftbookstore.com/cover_image.asp?Key=9781605352763&Size=L&p=1,173.9,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13703523,PSY290H5F20189,PSY290H5F,required,L0101,B Brett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13706289,9781285858494,"Webassign Alone/ Single Term(6 Mnts) For Calculus, Physics, Chemistry",1,Cei (Nelson) Stewart,http://uoftbookstore.com/cover_image.asp?Key=9781285858494&Size=L&p=1,73.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13706289,MAT135Y5Y20189,MAT135Y5Y,optional,L0101,C Nathan,,,,,,L0102,D Julie,L0103,L0104,,,,B Andrijana,,,,,,,,,,,,,L0105,Y Timothy,L0106,C Jeffrey,L0107,W Maria,L0108,A Nadya,L0109,A Nadya,L0110,G Parker,L0111,G Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13706302,9780199006625,Environmental Impact Assessment 3E,1,Hanna,http://uoftbookstore.com/cover_image.asp?Key=9780199006625&Size=L&p=1,93.3,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13706302,EESC13H3F20189,EESC13H3F,required,L01,M Mandana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13707583,9780774826808,Immigration Canada,1,Fleras,http://uoftbookstore.com/cover_image.asp?Key=9780774826808&Size=L&p=1,42.2,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13707583,POL2167HF20189,POL2167HF,recommended,L0101,T Erin,POL467H1F20189,POL467H1F,recommended,L0101,T Erin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13712303,9780822358336,"Loneliness And Its Opposite: Sex, Disability, And The Ethics Of Engagement",1,"Kulick, Don And Rydstrom, Jens",http://uoftbookstore.com/cover_image.asp?Key=9780822358336&Size=L&p=1,33.15,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13712303,ANT6032H1F20189,ANT6032H1F,recommended,L001,H Cassandra Sarah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13715618,9781285461083,Coglab For Francis & Neath 6 Mo Access,1,Cei (Nelson) Fall   Psy270,http://uoftbookstore.com/cover_image.asp?Key=9781285461083&Size=L&p=1,52.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13715618,PSY270H1F20189,PSY270H1F,alternate,L0101,D Katherine,PSY270H5F20189,PSY270H5F,optional,L0101,D Meredyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13740719,9780134302799,Organizational Behaviour 10E W/Mymgmtlab Pkg,10,Johns/Saks  Pkg,http://uoftbookstore.com/cover_image.asp?Key=9780134302799&Size=L&p=1,169.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13740719,IRE260H1F20189,IRE260H1F,alternate,L5101,W Hua,MGHB02H3F20189,MGHB02H3F,required,L01,R Phanikiran,,,,,,L02,R Phanikiran,,,,,,,,,,,,L03,R Phanikiran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13740733,9780133951622,Organizational Behaviour 10E Text Alone,10,Johns/Saks  Text Alone,http://uoftbookstore.com/cover_image.asp?Key=9780133951622&Size=L&p=1,150.7,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13740733,IRE260H1F20189,IRE260H1F,required,L5101,W Hua,MGHB02H3F20189,MGHB02H3F,alternate,L01,R Phanikiran,,,,,,L02,R Phanikiran,,MGT262H5F20189,MGT262H5F,required,L0101,C Rafael,RSM260H1F20189,RSM260H1F,required,L0101,R Rachel,L03,R Phanikiran,,,,,,,,,,,,,,,,,,,,,,,,,L0102,C Rafael,L0201,R Rachel,L0301,R Rachel,L0401,A Atif,L5101,F Ray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13740948,9780393906073,Social Psychology 4E W/Inquizitive,4,Gilovich,http://uoftbookstore.com/cover_image.asp?Key=9780393906073&Size=L&p=1,189.8,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13740948,PSY220H5F20189,PSY220H5F,required,L0101,S Jennifer,PSYB10H3F20189,PSYB10H3F,required,L01,I Yoel,,,,,,L60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13749811,9781498759335,Guide To Energy Management 8E,8,Capehart,http://uoftbookstore.com/cover_image.asp?Key=9781498759335&Size=L&p=1,236.15,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13749811,MIE1241HF20189,MIE1241HF,required,L0101,M Joaquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13758219,9781259259920,Fundamentals Of Corporate Finance+Connect+Smartbook,9,Ross Th (Pkg),http://uoftbookstore.com/cover_image.asp?Key=9781259259920&Size=L&p=1,169.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13758219,CCT321H5F20189,CCT321H5F,required,L0101,M Radha,,,,,,L0201,M Radha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13758790,9780134586304,Macroeconomics And Microeconomics Plus Myeconlab 15E,15,Ragan  Pkg,http://uoftbookstore.com/cover_image.asp?Key=9780134586304&Size=L&p=1,199.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13758790,ECO100Y5Y20189,ECO100Y5Y,required,L0101,B W Lee,,,,,,L0102,B W Lee,L0103,,,,,B W Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13760540,9780176706340,Hola Amigos 3Ce With  Ilrn 12Mth,1,Jarvis  Pkg,http://uoftbookstore.com/cover_image.asp?Key=9780176706340&Size=L&p=1,177.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13760540,SPA100Y5Y20189,SPA100Y5Y,required,L0101,B Agnieszka,,,,,,L0102,B Agnieszka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13763176,9780133594140,Computer Networking: A Top-Down Approach 7E,7,Kurose,http://uoftbookstore.com/cover_image.asp?Key=9780133594140&Size=L&p=1,197.9,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13763176,ECE361H1F20189,ECE361H1F,required,L0101,S Hamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13764807,9781119171287,Intro To Corporate Finance 4E,4,Booth,http://uoftbookstore.com/cover_image.asp?Key=9781119171287&Size=L&p=1,145.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13764807,MGT339H5F20189,MGT339H5F,required,L0101,Y Otto,MMI106020189,MMI1060,required,L0101,E B,,,,,,,,,RSM332H1F20189,RSM332H1F,required,L0101,K Raymond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L0201,K Raymond,,,,,,,,,L0301,K Raymond,L0401,W Qing (Kevin),L0501,Y Liyan,L0601,Y Liyan,L0701,C Alexandre,L0801,C Alexandre,L0901,C Alexandre,L1001,L5101,W Qing (Kevin),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13765118,9781305500976,Human Exceptionality,12,Hardman,http://uoftbookstore.com/cover_image.asp?Key=9781305500976&Size=L&p=1,177.7,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13765118,PSY345H5F20189,PSY345H5F,required,L0101,K Stuart,PSY442Y5Y20189,PSY442Y5Y,required,L0101,K Stuart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13766245,9781118846155,Insects,5,Gullan,http://uoftbookstore.com/cover_image.asp?Key=9781118846155&Size=L&p=1,89.7,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13766245,EEB380H1F20189,EEB380H1F,required,L0101,D DChristopher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13766764,9781259087462,Auditing An International Approach 7E Cdn (Text Alone),1,Smieliauskas  Cdn,http://uoftbookstore.com/cover_image.asp?Key=9781259087462&Size=L&p=1,102.9,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13766764,MGAC10H3F20189,MGAC10H3F,alternate,L01,H Lisa,MGAD20H3F20189,MGAD20H3F,required,L01,H Lisa,,,,,,,,,RSM323H1F20189,RSM323H1F,required,L0101,M Julie,RSM423H1F20189,RSM423H1F,required,L0101,S Waldemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L0201,S Waldemar,L5101,S Waldemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13768065,9781491911686,Information Architecture,4,Rosenfeld,http://uoftbookstore.com/cover_image.asp?Key=9781491911686&Size=L&p=1,40.8,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13768065,CCT261H5F20189,CCT261H5F,required,L0101,N Michael,INF2170HF20189,INF2170HF,required,L0101,S Olivier,,,,,,L0102,S Olivier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13769147,9781846681332,Uncommon Reader,1,Bennett,http://uoftbookstore.com/cover_image.asp?Key=9781846681332&Size=L&p=1,10.65,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13769147,ENGC87H3F20189,ENGC87H3F,required,L01,D Alyxandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13769277,9780199018604,Research Process 3E,1,Bouma  Cdn,http://uoftbookstore.com/cover_image.asp?Key=9780199018604&Size=L&p=1,68.6,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13769277,MUN105Y1Y20189,MUN105Y1Y,required,L0101,K Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13770341,9780133977226,Optics 5E,5,Hecht,http://uoftbookstore.com/cover_image.asp?Key=9780133977226&Size=L&p=1,163.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13770341,PHY385H1F20189,PHY385H1F,required,L0101,K Natalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13770587,9783319188416,Linear And Nonlinear Programming 4E (Pod),4,Luenberger/ Ye  (Pod),http://uoftbookstore.com/cover_image.asp?Key=9783319188416&Size=L&p=1,155.1,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13770587,APM462H1F20189,APM462H1F,recommended,L0101,K Jonathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13772420,9781603292627,Mla Handbook 8E,8,Gibaldi,http://uoftbookstore.com/cover_image.asp?Key=9781603292627&Size=L&p=1,20.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13772420,ENG8000HF20189,ENG8000HF,required,L0101,W Daniel,ENGA01H3F20189,ENGA01H3F,required,L01,N Sonja Renee,,,,,,,,,ENGA02H3F20189,ENGA02H3F,recommended,L01,K Sarah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13776176,9780385676533,"Thinking, Fast And Slow",1,"Kahneman, Daniel",http://uoftbookstore.com/cover_image.asp?Key=9780385676533&Size=L&p=1,15.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13776176,RSM1291HF20189,RSM1291HF,required,L0107,O John,,,,,,L0108,O John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13776718,9780133897388,"Economics Of Money, Banking & Fin. Markets 6Ce Txt",6,Mishkin Ce Txt,http://uoftbookstore.com/cover_image.asp?Key=9780133897388&Size=L&p=1,149.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13776718,ECO349H5F20189,ECO349H5F,required,L0101,M Angelo,MGEC71H3F20189,MGEC71H3F,required,L01,P John,L0102,M Angelo,,,,L02,P John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13781873,9781452203614,Sociological Theory In The Classical Era 3/E,3,Applerouth /E,http://uoftbookstore.com/cover_image.asp?Key=9781452203614&Size=L&p=1,147,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13781873,SOC231H5F20189,SOC231H5F,required,L0102,H Steven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13783808,9780176582951,Canadian Politics 8E,8,Dyck,http://uoftbookstore.com/cover_image.asp?Key=9780176582951&Size=L&p=1,114.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13783808,POL214Y5Y20189,POL214Y5Y,required,L0101,P David,POLB50Y3Y20189,POLB50Y3Y,required,L01,C Christopher Brian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13791155,9780134323435,Mishkin/Myeconlab W/Ebook,1,Cei (Pearson),http://uoftbookstore.com/cover_image.asp?Key=9780134323435&Size=L&p=1,95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13791155,MGEC71H3F20189,MGEC71H3F,alternate,L01,P John,,,,,,L02,P John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13791278,9781487920906,Cri 365 Readings Fall 2018,1,Watson,http://uoftbookstore.com/cover_image.asp?Key=9781487920906&Size=L&p=1,43.5,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13791278,CRI365H1F20189,CRI365H1F,required,L0101,W William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13791728,9781487922467,Galut Rlg341,1,Baer,http://uoftbookstore.com/cover_image.asp?Key=9781487922467&Size=L&p=1,46.75,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13791728,RLG341H1F20189,RLG341H1F,required,L0101,G Kenneth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13791742,9781487922474,Galut: Modern Jewish Reflection Rlg341,1,Eisen,http://uoftbookstore.com/cover_image.asp?Key=9781487922474&Size=L&p=1,61.75,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13791742,RLG341H1F20189,RLG341H1F,required,L0101,G Kenneth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13792480,9781487924409,Rsm 2128 Readings Fall 2018,1,Strange,http://uoftbookstore.com/cover_image.asp?Key=9781487924409&Size=L&p=1,32.25,http://uoftbookstore.com/buy_book_detail.asp?pf_id=13792480,RSM2128HF20189,RSM2128HF,required,L0103,S William,,,,,,L0108,S William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
