id,code,name,short_name,campus,address/street,address/city,address/province,address/country,address/postal,lat,lng,polygon/0/0,polygon/0/1,polygon/1/0,polygon/1/1,polygon/2/0,polygon/2/1,polygon/3/0,polygon/3/1,polygon/4/0,polygon/4/1,polygon/5/0,polygon/5/1,polygon/6/0,polygon/6/1,polygon/7/0,polygon/7/1,polygon/8/0,polygon/8/1,polygon/9/0,polygon/9/1,polygon/10/0,polygon/10/1,polygon/11/0,polygon/11/1,polygon/12/0,polygon/12/1,polygon/13/0,polygon/13/1,polygon/14/0,polygon/14/1,polygon/15/0,polygon/15/1,polygon/16/0,polygon/16/1,polygon/17/0,polygon/17/1,polygon/18/0,polygon/18/1,polygon/19/0,polygon/19/1,polygon/20/0,polygon/20/1,polygon/21/0,polygon/21/1,polygon/22/0,polygon/22/1,polygon/23/0,polygon/23/1,polygon/24/0,polygon/24/1,polygon/25/0,polygon/25/1,polygon/26/0,polygon/26/1,polygon/27/0,polygon/27/1,polygon/28/0,polygon/28/1,polygon/29/0,polygon/29/1,polygon/30/0,polygon/30/1,polygon/31/0,polygon/31/1,polygon/32/0,polygon/32/1,polygon/33/0,polygon/33/1,polygon/34/0,polygon/34/1,polygon/35/0,polygon/35/1,polygon/36/0,polygon/36/1,polygon/37/0,polygon/37/1,polygon/38/0,polygon/38/1,polygon/39/0,polygon/39/1,polygon/40/0,polygon/40/1,polygon/41/0,polygon/41/1,polygon/42/0,polygon/42/1,polygon/43/0,polygon/43/1,polygon/44/0,polygon/44/1,polygon/45/0,polygon/45/1,polygon/46/0,polygon/46/1,polygon/47/0,polygon/47/1,polygon/48/0,polygon/48/1,polygon/49/0,polygon/49/1,polygon/50/0,polygon/50/1,polygon/51/0,polygon/51/1,polygon/52/0,polygon/52/1,polygon/53/0,polygon/53/1,polygon/54/0,polygon/54/1,polygon/55/0,polygon/55/1,polygon/56/0,polygon/56/1,polygon/57/0,polygon/57/1,polygon/58/0,polygon/58/1,polygon/59/0,polygon/59/1,polygon/60/0,polygon/60/1,polygon/61/0,polygon/61/1,polygon/62/0,polygon/62/1,polygon/63/0,polygon/63/1,polygon/64/0,polygon/64/1,polygon/65/0,polygon/65/1,polygon/66/0,polygon/66/1,polygon/67/0,polygon/67/1,polygon/68/0,polygon/68/1,polygon/69/0,polygon/69/1,polygon/70/0,polygon/70/1,polygon/71/0,polygon/71/1,polygon/72/0,polygon/72/1,polygon/73/0,polygon/73/1,polygon/74/0,polygon/74/1,polygon/75/0,polygon/75/1,polygon/76/0,polygon/76/1,polygon/77/0,polygon/77/1,polygon/78/0,polygon/78/1,polygon/79/0,polygon/79/1,polygon/80/0,polygon/80/1,polygon/81/0,polygon/81/1,polygon/82/0,polygon/82/1,polygon/83/0,polygon/83/1,polygon/84/0,polygon/84/1,polygon/85/0,polygon/85/1,polygon/86/0,polygon/86/1,polygon/87/0,polygon/87/1,polygon/88/0,polygon/88/1,polygon/89/0,polygon/89/1,polygon/90/0,polygon/90/1,polygon/91/0,polygon/91/1,polygon/92/0,polygon/92/1,polygon/93/0,polygon/93/1,polygon/94/0,polygon/94/1,polygon/95/0,polygon/95/1,polygon/96/0,polygon/96/1,polygon/97/0,polygon/97/1,polygon/98/0,polygon/98/1,polygon/99/0,polygon/99/1,polygon/100/0,polygon/100/1,polygon/101/0,polygon/101/1,polygon/102/0,polygon/102/1,polygon/103/0,polygon/103/1,polygon/104/0,polygon/104/1,polygon/105/0,polygon/105/1,polygon/106/0,polygon/106/1,polygon/107/0,polygon/107/1,polygon/108/0,polygon/108/1,polygon/109/0,polygon/109/1,polygon/110/0,polygon/110/1,polygon/111/0,polygon/111/1,polygon/112/0,polygon/112/1,polygon/113/0,polygon/113/1,polygon/114/0,polygon/114/1,polygon/115/0,polygon/115/1,polygon/116/0,polygon/116/1,polygon/117/0,polygon/117/1,polygon/118/0,polygon/118/1,polygon/119/0,polygon/119/1,polygon/120/0,polygon/120/1,polygon/121/0,polygon/121/1,polygon/122/0,polygon/122/1,polygon/123/0,polygon/123/1,polygon/124/0,polygon/124/1,polygon/125/0,polygon/125/1,polygon/126/0,polygon/126/1,polygon/127/0,polygon/127/1,polygon/128/0,polygon/128/1,polygon/129/0,polygon/129/1,polygon/130/0,polygon/130/1,polygon/131/0,polygon/131/1,polygon/132/0,polygon/132/1,polygon/133/0,polygon/133/1,polygon/134/0,polygon/134/1,polygon/135/0,polygon/135/1,polygon/136/0,polygon/136/1,polygon/137/0,polygon/137/1,polygon/138/0,polygon/138/1,polygon/139/0,polygon/139/1,polygon/140/0,polygon/140/1,polygon/141/0,polygon/141/1,polygon/142/0,polygon/142/1,polygon/143/0,polygon/143/1,polygon/144/0,polygon/144/1,polygon/145/0,polygon/145/1
210M,-,Block M(Student Townhouse Res-Phase III),Block M-Pse III,UTSC,1235 Military Trail,Scarborough,ON,Canada,M1C 1A3,43.78471,-79.18897,43.78496,-79.18892,43.78494,-79.18907,43.78484,-79.18905,43.78484,-79.18907,43.78474,-79.18904,43.78474,-79.18906,43.78461,-79.18902,43.78459,-79.1892,43.78448,-79.18917,43.78449,-79.18903,43.7845,-79.18903,43.78453,-79.18885,43.78476,-79.18891,43.78476,-79.1889,43.78486,-79.18892,43.78486,-79.1889,43.78496,-79.18892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,FL,Joan Foley Hall (Student Res-Phase IV),Foley Hall,UTSC,1295 Military Trail,Scarborough,ON,Canada,M1C 1A3,43.78297,-79.18515,43.78307,-79.18495,43.78301,-79.18505,43.78302,-79.18505,43.78303,-79.18504,43.78304,-79.18504,43.78307,-79.18507,43.78307,-79.18509,43.78305,-79.18511,43.78307,-79.18513,43.78307,-79.18514,43.78309,-79.18516,43.78309,-79.18518,43.78305,-79.18524,43.78303,-79.18521,43.78301,-79.18524,43.78304,-79.18527,43.783,-79.18533,43.78297,-79.1853,43.78296,-79.1853,43.78295,-79.18529,43.78293,-79.18531,43.7829,-79.18528,43.78288,-79.18532,43.78291,-79.18539,43.78288,-79.18541,43.78285,-79.18534,43.78284,-79.18534,43.78284,-79.1854,43.78282,-79.1854,43.78281,-79.18542,43.78281,-79.18542,43.78281,-79.18548,43.78275,-79.18548,43.78274,-79.18544,43.78272,-79.18544,43.78272,-79.18548,43.78266,-79.18548,43.78266,-79.18543,43.78265,-79.18543,43.78265,-79.1854,43.78262,-79.1854,43.78262,-79.18534,43.78257,-79.18535,43.78257,-79.1854,43.78254,-79.1854,43.78254,-79.18543,43.78254,-79.18543,43.78254,-79.18548,43.78248,-79.18548,43.78247,-79.18544,43.78245,-79.18544,43.78245,-79.18549,43.78239,-79.18549,43.78239,-79.18544,43.78238,-79.18544,43.78238,-79.18541,43.78235,-79.18541,43.78235,-79.18539,43.78232,-79.1854,43.78228,-79.18532,43.78227,-79.18533,43.78225,-79.1853,43.78224,-79.18532,43.78223,-79.18531,43.78221,-79.18534,43.7822,-79.18534,43.78217,-79.18527,43.78216,-79.18526,43.78218,-79.18525,43.78218,-79.18525,43.78219,-79.18524,43.78217,-79.18522,43.78215,-79.18524,43.78211,-79.18517,43.78211,-79.18516,43.78214,-79.18513,43.78214,-79.18512,43.78215,-79.18511,43.78214,-79.18507,43.78216,-79.18504,43.78212,-79.18496,43.78222,-79.18486,43.78222,-79.18487,43.78222,-79.18488,43.78227,-79.18496,43.78227,-79.18498,43.78224,-79.18501,43.78229,-79.18511,43.78231,-79.18508,43.78232,-79.1851,43.78232,-79.1851,43.78236,-79.18519,43.78234,-79.18521,43.78237,-79.18526,43.78239,-79.18526,43.78239,-79.18525,43.78241,-79.18525,43.78241,-79.18521,43.7825,-79.1852,43.7825,-79.18525,43.78255,-79.18524,43.78255,-79.1852,43.78264,-79.1852,43.78264,-79.18525,43.78267,-79.18525,43.78267,-79.18523,43.78269,-79.18523,43.78269,-79.1852,43.78278,-79.1852,43.78278,-79.18525,43.78283,-79.18525,43.78288,-79.18517,43.78287,-79.18517,43.78286,-79.18515,43.78286,-79.18513,43.78291,-79.18504,43.78293,-79.18506,43.78297,-79.185,43.78294,-79.18497,43.78295,-79.18495,43.78299,-79.18488,43.78299,-79.18487,43.783,-79.18486,43.78302,-79.18488,43.78301,-79.18488,43.78307,-79.18495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,VL,Student Residence Centre,Stnt Res Ctr,UTSC,1275 Military Trail,Scarborough,ON,Canada,M1C 1A4,43.78332,-79.18517,43.78334,-79.18534,43.7832,-79.18525,43.78321,-79.18521,43.78316,-79.18517,43.7832,-79.18505,43.78317,-79.18503,43.7832,-79.18498,43.78348,-79.18516,43.78342,-79.18533,43.78336,-79.1853,43.78334,-79.18534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,-,N'sheemaehn Child Care Centre,UTSC Childcare,UTSC,1255 Military Trail,Scarborough,ON,Canada,M1C 1A3,43.78569,-79.1881,43.78571,-79.18832,43.78557,-79.18825,43.7856,-79.18812,43.78558,-79.18811,43.7856,-79.188,43.78563,-79.18801,43.78564,-79.18794,43.78578,-79.18801,43.78571,-79.18832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,-,Harbutt House (Vacant),Harbutt Hse,UTSC,130 Old Kingston Road,Scarborough,ON,Canada,M1E 3J5,43.77929,-79.18113,43.77937,-79.18115,43.77931,-79.18105,43.77923,-79.18113,43.77929,-79.18122,43.77937,-79.18115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,-,Coach House - Old Kingston Rd,Coach House,UTSC,130 Old Kingston Road,Scarborough,ON,Canada,M1E 3J5,43.77885,-79.18473,43.77893,-79.18481,43.77895,-79.1847,43.77878,-79.18464,43.77877,-79.18468,43.77876,-79.18468,43.77875,-79.18473,43.77876,-79.18474,43.77876,-79.18476,43.77893,-79.18481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,-,Miller Lash House,Miller Lash,UTSC,130 Old Kingston Road,Scarborough,ON,Canada,M1E 3J5,43.77996,-79.18539,43.7802,-79.18533,43.78019,-79.18546,43.78015,-79.18545,43.78014,-79.18553,43.78005,-79.18551,43.78005,-79.1855,43.77992,-79.18548,43.77992,-79.18549,43.77983,-79.18547,43.77984,-79.1854,43.77972,-79.18538,43.77973,-79.18525,43.77986,-79.18526,43.77986,-79.18524,43.77994,-79.18526,43.77994,-79.18527,43.77996,-79.18528,43.77996,-79.18529,43.78004,-79.1853,43.78004,-79.18529,43.78011,-79.1853,43.78011,-79.18531,43.7802,-79.18533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,-,Lislehurst (Principal's Residence),Lislehurst,UTM,3369 Principal's Road,Mississauga,ON,Canada,,43.55468,-79.66877,43.55482,-79.66873,43.5548,-79.66878,43.55478,-79.66877,43.55474,-79.66885,43.55472,-79.66884,43.5547,-79.66887,43.55468,-79.66886,43.55465,-79.66891,43.55461,-79.66888,43.55459,-79.66892,43.55454,-79.66888,43.55466,-79.66865,43.55468,-79.66867,43.55471,-79.66861,43.55482,-79.66873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,-,Forensic Anthropology Field School,Forensic Schl,UTM,3245 Principal's Road,Mississauga,ON,Canada,,43.55291,-79.66553,43.55299,-79.66554,43.55297,-79.66551,43.55298,-79.6655,43.55293,-79.66544,43.55287,-79.66552,43.55294,-79.66562,43.55299,-79.66554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,NE,North Building,North Bldg,UTM,3359 Mississauga Road,Mississauga,ON,Canada,L5L 1C6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,-,Central Utilities Plant,Central Util,UTM,1630 Outer Circle,Mississauga,ON,Canada,,43.55179,-79.66213,43.5518,-79.66256,43.55173,-79.66247,43.55171,-79.66249,43.55166,-79.6624,43.55172,-79.66228,43.55167,-79.6622,43.55165,-79.66222,43.55153,-79.66205,43.5516,-79.66196,43.55157,-79.66192,43.55162,-79.66186,43.55161,-79.66184,43.55164,-79.66181,43.55165,-79.66182,43.55173,-79.66172,43.55199,-79.66212,43.55193,-79.6622,43.55194,-79.66222,43.55195,-79.66221,43.55196,-79.66221,43.55197,-79.66222,43.55198,-79.66223,43.55198,-79.6623,43.55198,-79.66232,43.55197,-79.66233,43.5518,-79.66256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,DV,William G. Davis Building,Davis Bldg,UTM,1867 Inner Circle,Mississauga,ON,Canada,L5L 1C6,43.54858,-79.66148,43.54792,-79.66256,43.54791,-79.66249,43.54788,-79.66249,43.54782,-79.66193,43.54776,-79.66194,43.54776,-79.66188,43.54777,-79.66187,43.54776,-79.66179,43.54762,-79.66182,43.54757,-79.66145,43.54762,-79.66144,43.5476,-79.66133,43.54813,-79.66122,43.54812,-79.66113,43.54818,-79.66111,43.54819,-79.66117,43.54818,-79.66118,43.54819,-79.66123,43.5482,-79.66124,43.54821,-79.66127,43.54828,-79.66135,43.5484,-79.66132,43.54843,-79.66128,43.54857,-79.66124,43.54857,-79.66122,43.5486,-79.66121,43.5486,-79.66124,43.54877,-79.6612,43.54884,-79.66172,43.54879,-79.66173,43.54879,-79.66175,43.54881,-79.66179,43.54882,-79.66177,43.54883,-79.66177,43.54884,-79.66178,43.54884,-79.6618,43.54883,-79.6618,43.54884,-79.66182,43.54886,-79.66182,43.54886,-79.66183,43.54886,-79.66184,43.54885,-79.66186,43.5489,-79.66195,43.54897,-79.66188,43.54909,-79.66208,43.54901,-79.66216,43.54905,-79.66222,43.54907,-79.66219,43.54908,-79.66219,43.54909,-79.66221,43.5491,-79.66222,43.5491,-79.66223,43.54908,-79.66225,43.54916,-79.6624,43.54943,-79.66234,43.54944,-79.66239,43.54946,-79.66238,43.54949,-79.66257,43.54949,-79.66258,43.54948,-79.66259,43.54946,-79.66259,43.54945,-79.66258,43.54945,-79.66254,43.54913,-79.66261,43.54914,-79.66269,43.54921,-79.66268,43.54922,-79.6628,43.54923,-79.6628,43.54924,-79.66288,43.54923,-79.66289,43.54925,-79.66303,43.54926,-79.66303,43.54927,-79.66311,43.54926,-79.66311,43.54927,-79.66321,43.54931,-79.6632,43.54932,-79.66321,43.54932,-79.66323,43.54932,-79.66324,43.54926,-79.66326,43.54927,-79.66334,43.54924,-79.66334,43.54923,-79.66327,43.54921,-79.66327,43.54921,-79.66326,43.54909,-79.66329,43.5491,-79.66334,43.54902,-79.66336,43.54899,-79.66318,43.54898,-79.66318,43.54897,-79.6631,43.54898,-79.6631,43.54896,-79.66295,43.54895,-79.66295,43.54894,-79.66287,43.54895,-79.66287,43.54895,-79.66281,43.54889,-79.66282,43.54888,-79.66281,43.54888,-79.66279,43.54888,-79.66277,43.54896,-79.66275,43.54895,-79.66265,43.54886,-79.66268,43.54879,-79.66255,43.54877,-79.66256,43.54876,-79.66255,43.54876,-79.66254,43.54876,-79.66252,43.54878,-79.66249,43.54871,-79.66237,43.54871,-79.66237,43.5487,-79.66236,43.5487,-79.66236,43.54869,-79.66233,43.54868,-79.66233,43.54868,-79.66232,43.54868,-79.6623,43.54859,-79.66213,43.54858,-79.66213,43.54857,-79.66212,43.54857,-79.66211,43.54856,-79.66208,43.54855,-79.66208,43.54855,-79.66207,43.54855,-79.66206,43.54849,-79.66195,43.54846,-79.66197,43.54845,-79.66196,43.54844,-79.66195,43.54845,-79.66194,43.54854,-79.66184,43.54854,-79.66185,43.54857,-79.66182,43.54856,-79.66182,43.5486,-79.66178,43.54857,-79.66171,43.54835,-79.66176,43.54843,-79.66237,43.5484,-79.66237,43.54841,-79.66244,43.54836,-79.66245,43.54836,-79.66241,43.54797,-79.6625,43.54797,-79.66254,43.54792,-79.66256
314,KN,Kaneff Centre,Kaneff,UTM,1833 Inner Circle,Mississauga,ON,Canada,L5L 1C6,43.54839,-79.66339,43.54851,-79.66331,43.5485,-79.66326,43.54855,-79.66321,43.54856,-79.66325,43.54862,-79.66323,43.5486,-79.66309,43.54825,-79.66301,43.54819,-79.66303,43.54817,-79.66287,43.54812,-79.66288,43.54811,-79.66286,43.54798,-79.66289,43.54798,-79.66291,43.54793,-79.66293,43.54794,-79.663,43.54792,-79.663,43.548,-79.66356,43.54804,-79.66355,43.54807,-79.66358,43.54808,-79.66363,43.54835,-79.66356,43.54835,-79.66354,43.5484,-79.66353,43.54842,-79.66364,43.54844,-79.66363,43.54846,-79.66362,43.54848,-79.66361,43.54851,-79.66359,43.54852,-79.66358,43.54854,-79.66356,43.54855,-79.66356,43.54856,-79.66355,43.54856,-79.66354,43.54857,-79.66353,43.54858,-79.66351,43.54858,-79.6635,43.54859,-79.66349,43.54858,-79.66348,43.54859,-79.66345,43.54859,-79.66342,43.54859,-79.66339,43.54859,-79.66335,43.54859,-79.66332,43.54859,-79.66329,43.54851,-79.66331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314A,KN,Innovation Complex,,UTM,1833 Inner Circle,Mississauga,ON,Canada,,43.54837,-79.66292,43.54816,-79.66282,43.54819,-79.66303,43.54825,-79.66301,43.54861,-79.66309,43.54856,-79.66271,43.54816,-79.66282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,DW,Erindale Studio Theatre,Erindale Thtr,UTM,1515 Outer Circle,Mississauga,ON,Canada,L5L 1C6,43.54993,-79.66631,43.54989,-79.66649,43.54986,-79.66641,43.54986,-79.66641,43.54982,-79.6663,43.54982,-79.6663,43.54979,-79.66624,43.5499,-79.66613,43.54991,-79.66615,43.54998,-79.66612,43.55008,-79.66641,43.54997,-79.66648,43.54996,-79.66645,43.54989,-79.66649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,-,Paleomagnetism Laboratory,Paleomag Lab,UTM,3275 Principal's Road,Mississauga,ON,Canada,L5L 1C6,43.55381,-79.66586,43.55389,-79.66591,43.55379,-79.66577,43.55375,-79.66583,43.55384,-79.66597,43.55389,-79.66591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323A,-,Schreiberwood Res - Block A (Phase I),Schreiberwood-A,UTM,3400 Residence Road,Mississuaga,ON,Canada,L5L 1J7,43.54922,-79.6683,43.54931,-79.66837,43.54927,-79.66831,43.54926,-79.66832,43.54923,-79.66828,43.54923,-79.66827,43.54916,-79.66816,43.5491,-79.66823,43.54926,-79.66845,43.54931,-79.66837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323B,-,Schreiberwood Res - Block B (Phase I),Schreiberwood-B,UTM,3400 Residence Road,Mississauga,ON,Canada,L5L 1J7,43.54913,-79.66788,43.54935,-79.6677,43.54926,-79.66758,43.54887,-79.66807,43.54895,-79.66819,43.54903,-79.66807,43.54902,-79.66806,43.54904,-79.66803,43.54904,-79.66803,43.54909,-79.66796,43.54909,-79.66797,43.54912,-79.66794,43.54911,-79.66793,43.54913,-79.66792,43.54915,-79.66796,43.54917,-79.66792,43.54917,-79.66792,43.54923,-79.66785,43.54924,-79.66786,43.54935,-79.6677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323C,-,Schreiberwood Res - Block C (Phase I),Schreiberwood-C,UTM,3400 Residence Road,Mississauga,ON,Canada,L5L 1J7,43.54872,-79.6677,43.54891,-79.66753,43.54885,-79.66744,43.54877,-79.66755,43.54876,-79.66754,43.54869,-79.66764,43.5487,-79.66766,43.54856,-79.66787,43.54863,-79.66795,43.54867,-79.66789,43.54868,-79.6679,43.54871,-79.66785,43.54871,-79.66784,43.54877,-79.66774,43.54876,-79.66773,43.54883,-79.66763,43.54884,-79.66764,43.54891,-79.66753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
