id,course_id,course_code,campus,period,date,start_time,end_time,duration,sections/0/lecture_code,sections/0/exam_section,sections/0/location,sections/1/lecture_code,sections/1/exam_section,sections/1/location,sections/2/lecture_code,sections/2/exam_section,sections/2/location,sections/3/lecture_code,sections/3/exam_section,sections/3/location,sections/4/lecture_code,sections/4/exam_section,sections/4/location,sections/5/lecture_code,sections/5/exam_section,sections/5/location,sections/6/lecture_code,sections/6/exam_section,sections/6/location,sections/7/lecture_code,sections/7/exam_section,sections/7/location,sections/8/lecture_code,sections/8/exam_section,sections/8/location,sections/9/lecture_code,sections/9/exam_section,sections/9/location,sections/10/lecture_code,sections/10/exam_section,sections/10/location,sections/11/lecture_code,sections/11/exam_section,sections/11/location,sections/12/lecture_code,sections/12/exam_section,sections/12/location,sections/13/lecture_code,sections/13/exam_section,sections/13/location,sections/14/lecture_code,sections/14/exam_section,sections/14/location,sections/15/lecture_code,sections/15/exam_section,sections/15/location,sections/16/lecture_code,sections/16/exam_section,sections/16/location,sections/17/lecture_code,sections/17/exam_section,sections/17/location,sections/18/lecture_code,sections/18/exam_section,sections/18/location,sections/19/lecture_code,sections/19/exam_section,sections/19/location,sections/20/lecture_code,sections/20/exam_section,sections/20/location,sections/21/lecture_code,sections/21/exam_section,sections/21/location,sections/22/lecture_code,sections/22/exam_section,sections/22/location,sections/23/lecture_code,sections/23/exam_section,sections/23/location
CSB327H1F20159DEC15,CSB327H1F20159,CSB327H1F,UTSG,DEC15,2015-12-21,32400,39600,7200,,A - KA,NR 25,,KH - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB328H1F20159DEC15,CSB328H1F20159,CSB328H1F,UTSG,DEC15,2015-12-15,68400,79200,10800,,A - K,GB 303,,L - Z,GB 304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB330H1S20161APR16,CSB330H1S20161,CSB330H1S,UTSG,APR16,2016-04-21,32400,43200,10800,,,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB331H1S20161APR16,CSB331H1S20161,CSB331H1S,UTSG,APR16,2016-04-29,32400,39600,7200,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB332H1S20161APR16,CSB332H1S20161,CSB332H1S,UTSG,APR16,2016-04-19,50400,57600,7200,,A - SH,EX 100,,SI - Z,EX 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB340H1F20159DEC15,CSB340H1F20159,CSB340H1F,UTSG,DEC15,2015-12-17,68400,75600,7200,,,WB 342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB343H1F20159DEC15,CSB343H1F20159,CSB343H1F,UTSG,DEC15,2015-12-14,68400,75600,7200,,,MS 2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB345H1F20159DEC15,CSB345H1F20159,CSB345H1F,UTSG,DEC15,2015-12-16,68400,75600,7200,,A - K,SF 3201,,L - Z,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB346H1F20165FJUNE16,CSB346H1F20165F,CSB346H1F,UTSG,JUNE16,2016-06-23,68400,75600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB346H1S20161APR16,CSB346H1S20161,CSB346H1S,UTSG,APR16,2016-04-15,50400,57600,7200,,A - B,HA 316,,C - D,HA 401,,E - L,HA 403,,M - P,HA 410,,Q - Z,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB350H1F20159DEC15,CSB350H1F20159,CSB350H1F,UTSG,DEC15,2015-12-18,50400,57600,7200,,,SF 2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB351Y1Y20159APR16,CSB351Y1Y20159,CSB351Y1Y,UTSG,APR16,2016-04-25,32400,39600,7200,,,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB353H1S20161APR16,CSB353H1S20161,CSB353H1S,UTSG,APR16,2016-04-12,68400,75600,7200,,A - LIN,MS 3153,,LIU - Z,MS 3154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB426H1F20159DEC15,CSB426H1F20159,CSB426H1F,UTSG,DEC15,2015-12-17,50400,57600,7200,,,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB428H1F20159DEC15,CSB428H1F20159,CSB428H1F,UTSG,DEC15,2015-12-21,32400,39600,7200,,,NR 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB429H1S20161APR16,CSB429H1S20161,CSB429H1S,UTSG,APR16,2016-04-19,32400,43200,10800,,,GB 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB430H1S20161APR16,CSB430H1S20161,CSB430H1S,UTSG,APR16,2016-04-21,68400,75600,7200,,,BR 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB435H1S20161APR16,CSB435H1S20161,CSB435H1S,UTSG,APR16,2016-04-21,32400,39600,7200,,,BA 3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB447H1S20161APR16,CSB447H1S20161,CSB447H1S,UTSG,APR16,2016-04-14,50400,57600,7200,,,BA 2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB450H1F20159DEC15,CSB450H1F20159,CSB450H1F,UTSG,DEC15,2015-12-17,68400,75600,7200,,,WB 342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB459H1F20159DEC15,CSB459H1F20159,CSB459H1F,UTSG,DEC15,2015-12-14,50400,61200,10800,,,RW 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB460H1F20159DEC15,CSB460H1F20159,CSB460H1F,UTSG,DEC15,2015-12-11,68400,75600,7200,,,BA 2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB472H1S20161APR16,CSB472H1S20161,CSB472H1S,UTSG,APR16,2016-04-27,32400,39600,7200,,,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB475H1F20159DEC15,CSB475H1F20159,CSB475H1F,UTSG,DEC15,2015-12-15,50400,57600,7200,,,WI 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC104H1F20159DEC15,CSC104H1F20159,CSC104H1F,UTSG,DEC15,2015-12-15,32400,43200,10800,,A - I,SF 2202,,J - R,SF 3201,,S - Z,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC104H1S20161APR16,CSC104H1S20161,CSC104H1S,UTSG,APR16,2016-04-26,68400,79200,10800,,A - C,GB 303,,D - K,GB 304,,L - N,GB 404,,O - WE,GB 405,,WI - Z,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC108H1F20159DEC15,CSC108H1F20159,CSC108H1F,UTSG,DEC15,2015-12-15,68400,79200,10800,,A - HE,EX 100,,HO - M,EX 200,,N - SA,EX 300,,SC - TO,EX 310,,TR - WO,EX 320,,WU - YO,HA 403,,YU - Z,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC108H1S20161APR16,CSC108H1S20161,CSC108H1S,UTSG,APR16,2016-04-13,68400,79200,10800,,A - H,BN 2N,,J - N,BN 2S,,O - W,BN 3,,X - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC108H1Y20165AUG16,CSC108H1Y20165,CSC108H1Y,UTSG,AUG16,2016-08-11,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC108H1Y20165JUNE16,CSC108H1Y20165,CSC108H1Y,UTSG,JUNE16,2016-06-22,68400,75600,7200,,A - K,BA 2145,,L - S,BA 2155,,T - Z,BA 2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC108H5F20169DEC16,CSC108H5F20169,CSC108H5F,UTM,DEC16,2016-12-09,46800,54000,7200,LEC0101,,Gym A/B,LEC0102,,Gym A/B,LEC0103,A - Sh,Gym A/B,LEC0103,Si - Z,TFC Cafeteria,LEC0104,,TFC Cafeteria,LEC0105,,CC 2140,LEC0105,,CC 2160,LEC0105,,CC 3160,LEC0105,,DH 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC120H1S20161APR16,CSC120H1S20161,CSC120H1S,UTSG,APR16,2016-04-14,68400,75600,7200,L0101,,BR 200,L0201,,MS 2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC148H1F20159DEC15,CSC148H1F20159,CSC148H1F,UTSG,DEC15,2015-12-15,32400,43200,10800,,A - K,BR 200,,L - Q,EM 119,,R - Y,TC 239,,Z - Z,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC148H1S20161APR16,CSC148H1S20161,CSC148H1S,UTSG,APR16,2016-04-26,68400,79200,10800,,A - J,EX 100,,K - SH,EX 200,,SI - WAN,EX 300,,WAY - Y,EX 310,,Z - Z,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC148H1Y20165AUG16,CSC148H1Y20165,CSC148H1Y,UTSG,AUG16,2016-08-11,68400,79200,10800,,,BA 1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC165H1F20159DEC15,CSC165H1F20159,CSC165H1F,UTSG,DEC15,2015-12-17,68400,79200,10800,,A - KAP,HA 403,,KAY - SH,UC 266,,SI - Z,UC 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC165H1S20161APR16,CSC165H1S20161,CSC165H1S,UTSG,APR16,2016-04-14,68400,79200,10800,,A - H,BN 2N,,I - O,BN 2S,,P - ZHAN,BN 3,,ZHAO - ZZ,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC165H1Y20165AUG16,CSC165H1Y20165,CSC165H1Y,UTSG,AUG16,2016-08-15,68400,79200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC190H1S20161APR16,CSC190H1S20161,CSC190H1S,UTSG,APR16,2016-04-25,34200,43200,9000,,A - HE,GB 304,,HO - LI,GB 404,,LO - U,GB 405,,V - Z,SF 2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC200Y1Y20159APR16,CSC200Y1Y20159,CSC200Y1Y,UTSG,APR16,2016-04-19,32400,43200,10800,,,NR 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC207H1F20159DEC15,CSC207H1F20159,CSC207H1F,UTSG,DEC15,2015-12-11,68400,79200,10800,,A - LIM,BN 2N,,LIN - Y,BN 2S,,Z - Z,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC207H1S20161APR16,CSC207H1S20161,CSC207H1S,UTSG,APR16,2016-04-25,68400,79200,10800,,A - S,BN 2N,,T - Z,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC207H1Y20165AUG16,CSC207H1Y20165,CSC207H1Y,UTSG,AUG16,2016-08-11,68400,79200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC207H1Y20165JUNE16,CSC207H1Y20165,CSC207H1Y,UTSG,JUNE16,2016-06-23,68400,75600,7200,,A - LIN,BA 2145,,LIU - W,BA 2155,,X - Z,BA 2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC207H5F20169DEC16,CSC207H5F20169,CSC207H5F,UTM,DEC16,2016-12-14,61200,72000,10800,,,Gym A/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC209H1F20159DEC15,CSC209H1F20159,CSC209H1F,UTSG,DEC15,2015-12-22,50400,61200,10800,,,BR 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC209H1S20161APR16,CSC209H1S20161,CSC209H1S,UTSG,APR16,2016-04-13,68400,79200,10800,,A - SH,EX 100,,SI - Z,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC209H1Y20165AUG16,CSC209H1Y20165,CSC209H1Y,UTSG,AUG16,2016-08-11,68400,79200,10800,,,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC236H1F20159DEC15,CSC236H1F20159,CSC236H1F,UTSG,DEC15,2015-12-15,32400,43200,10800,,A - CHI,HA 401,,CHO - K,HA 403,,L - LO,HA 410,,LU - S,UC 266,,T - Z,UC 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC236H1S20161APR16,CSC236H1S20161,CSC236H1S,UTSG,APR16,2016-04-21,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC236H1Y20165AUG16,CSC236H1Y20165,CSC236H1Y,UTSG,AUG16,2016-08-09,68400,79200,10800,,,EX 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC236H5F20169DEC16,CSC236H5F20169,CSC236H5F,UTM,DEC16,2016-12-09,32400,43200,10800,,,Gym A/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC240H1S20161APR16,CSC240H1S20161,CSC240H1S,UTSG,APR16,2016-04-21,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC258H1F20159DEC15,CSC258H1F20159,CSC258H1F,UTSG,DEC15,2015-12-16,68400,75600,7200,,,MS 2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC258H1S20161APR16,CSC258H1S20161,CSC258H1S,UTSG,APR16,2016-04-14,68400,79200,10800,,A - LIM,EX 200,,LIN - S,EX 300,,T - Z,EX 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC258H1Y20165AUG16,CSC258H1Y20165,CSC258H1Y,UTSG,AUG16,2016-08-10,68400,79200,10800,,,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC263H1F20159DEC15,CSC263H1F20159,CSC263H1F,UTSG,DEC15,2015-12-11,50400,61200,10800,,A - M,BR 200,,N - Z,WY 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC263H1S20161APR16,CSC263H1S20161,CSC263H1S,UTSG,APR16,2016-04-19,68400,79200,10800,,A - J,HA 403,,K - P,UC 266,,Q - Z,UC 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC263H1Y20165AUG16,CSC263H1Y20165,CSC263H1Y,UTSG,AUG16,2016-08-09,68400,79200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC263H1Y20165JUNE16,CSC263H1Y20165,CSC263H1Y,UTSG,JUNE16,2016-06-23,68400,75600,7200,,,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC265H1F20159DEC15,CSC265H1F20159,CSC265H1F,UTSG,DEC15,2015-12-11,50400,61200,10800,,,MP 103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC290H5F20169DEC16,CSC290H5F20169,CSC290H5F,UTM,DEC16,2016-12-19,46800,54000,7200,,,IB 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC300H1F20159DEC15,CSC300H1F20159,CSC300H1F,UTSG,DEC15,2015-12-21,68400,79200,10800,,A - WH,MS 2158,,WO - Z,MS 3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC300H1S20161APR16,CSC300H1S20161,CSC300H1S,UTSG,APR16,2016-04-28,68400,79200,10800,,,TC 239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC302H1S20161APR16,CSC302H1S20161,CSC302H1S,UTSG,APR16,2016-04-21,50400,61200,10800,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC309H1F20159DEC15,CSC309H1F20159,CSC309H1F,UTSG,DEC15,2015-12-16,50400,57600,7200,,A - P,BR 200,,Q - Z,EM 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC309H1S20161APR16,CSC309H1S20161,CSC309H1S,UTSG,APR16,2016-04-18,68400,75600,7200,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC309H1Y20165AUG16,CSC309H1Y20165,CSC309H1Y,UTSG,AUG16,2016-08-10,68400,75600,7200,,A - J,BA 2139,,K - Z,BA 2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC320H1S20161APR16,CSC320H1S20161,CSC320H1S,UTSG,APR16,2016-04-12,68400,75600,7200,,A - M,WB 116,,N - Z,WB 342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC321H1S20161APR16,CSC321H1S20161,CSC321H1S,UTSG,APR16,2016-04-21,68400,79200,10800,,A - MA,EX 310,,MC - Z,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC324H1F20159DEC15,CSC324H1F20159,CSC324H1F,UTSG,DEC15,2015-12-14,68400,79200,10800,,A - N,BR 200,,O - Z,TC 239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC324H1S20161APR16,CSC324H1S20161,CSC324H1S,UTSG,APR16,2016-04-12,50400,61200,10800,,A - LU,SS 2117,,LY - Z,SS 2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC324H5F20169DEC16,CSC324H5F20169,CSC324H5F,UTM,DEC16,2016-12-20,32400,39600,7200,,,IB 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC336H1F20159DEC15,CSC336H1F20159,CSC336H1F,UTSG,DEC15,2015-12-12,50400,61200,10800,,A - K,GB 304,,L - Z,GB 404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC336H1S20161APR16,CSC336H1S20161,CSC336H1S,UTSG,APR16,2016-04-28,68400,75600,7200,,,NR 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC343H1F20159DEC15,CSC343H1F20159,CSC343H1F,UTSG,DEC15,2015-12-15,68400,79200,10800,,A - MC,BN 2N,,ME - Z,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC343H1S20161APR16,CSC343H1S20161,CSC343H1S,UTSG,APR16,2016-04-26,68400,79200,10800,,A - LO,BN 2N,,LU - Z,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC343H1Y20165AUG16,CSC343H1Y20165,CSC343H1Y,UTSG,AUG16,2016-08-15,68400,79200,10800,,,SF 2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC343H5F20169DEC16,CSC343H5F20169,CSC343H5F,UTM,DEC16,2016-12-08,61200,72000,10800,,,Gym C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC347H5F20169DEC16,CSC347H5F20169,CSC347H5F,UTM,DEC16,2016-12-17,46800,57600,10800,,,IB 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC358H1S20161APR16,CSC358H1S20161,CSC358H1S,UTSG,APR16,2016-04-20,68400,75600,7200,,A - L,UC 266,,M - Z,UC 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC369H1F20159DEC15,CSC369H1F20159,CSC369H1F,UTSG,DEC15,2015-12-11,68400,79200,10800,,A - T,BN 3,,U - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC369H1S20161APR16,CSC369H1S20161,CSC369H1S,UTSG,APR16,2016-04-25,68400,79200,10800,,A - K,NR 25,,L - Z,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC369H1Y20165AUG16,CSC369H1Y20165,CSC369H1Y,UTSG,AUG16,2016-08-11,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC369H5F20169DEC16,CSC369H5F20169,CSC369H5F,UTM,DEC16,2016-12-19,32400,43200,10800,,,IB 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC373H1F20159DEC15,CSC373H1F20159,CSC373H1F,UTSG,DEC15,2015-12-17,68400,79200,10800,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC373H1S20161APR16,CSC373H1S20161,CSC373H1S,UTSG,APR16,2016-04-15,32400,43200,10800,,A - G,HA 316,,H - L,HA 401,,M - Z,HA 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC373H1Y20165AUG16,CSC373H1Y20165,CSC373H1Y,UTSG,AUG16,2016-08-09,68400,79200,10800,,,EX 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC373H5F20169DEC16,CSC373H5F20169,CSC373H5F,UTM,DEC16,2016-12-16,46800,57600,10800,,,IB 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC384H1F20159DEC15,CSC384H1F20159,CSC384H1F,UTSG,DEC15,2015-12-16,32400,43200,10800,,A - HEI,SF 3201,,HER - Z,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC384H1S20161APR16,CSC384H1S20161,CSC384H1S,UTSG,APR16,2016-04-13,68400,79200,10800,,A - SI,EX 200,,SO - Z,EX 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSC401H1S20161APR16,CSC401H1S20161,CSC401H1S,UTSG,APR16,2016-04-18,32400,43200,10800,,A - MA,EX 200,,MC - Z,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
